year	importer_ISO	exporter_ISO	SITC0_1	SITC0_2	SITC0_3	SITC0_4	SITC0_5	SITC0_6	SITC0_7	SITC0_8	SITC0_9	SITC0_10	SITC0_11	SITC0_12	SITC0_13	SITC0_14	SITC0_15	SITC0_16	SITC0_17	SITC0_18	SITC0_19	SITC0_20	SITC0_21	SITC0_22	SITC0_23	SITC0_24	SITC0_25	SITC0_26	SITC0_27	SITC0_28	SITC0_29	SITC0_30	SITC0_31	SITC0_32	SITC0_33	SITC0_34	SITC0_35	SITC0_36	SITC0_37	SITC0_38	SITC0_39	SITC0_40
6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.025495587246	0	0	0	0	0	0	0	0	1038.28711338212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	3	0	0	0	0	0	0	0	0	0	0	404815.729649569	481047.228595016	0	0	0	0	0	0	28400.3844301571	0	0	644358.049382539	0	0	264820.324730275	239563.154069222	0	0	0	0	608619.834596784	0	287189.686434494	0	316544.011590224	0	0	0	0	0
6	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870.689366301288	0	0	0	0	0	0	0	0	0	0	0	0	0	256.704067889386	0	0	0	0	0	0
6	1	5	0	0	0	0	0	536446.718991358	0	0	0	356922.414845672	404668.084541211	481058.092152459	0	0	0	0	0	0	28286.2193950952	0	0	644355.190423123	0	0	0	239644.542273093	230094.579313348	439507.742748473	0	686324.716919663	0	0	287150.254658636	644927.222489024	316516.272244483	640072.361566071	19349.0286060512	0	179974.057578998	0
6	1	6	0	0	0	664353.949163148	0	0	0	0	0	0	404776.73299994	0	0	312256.387255251	379186.124462312	0	0	0	0	0	0	0	0	0	264833.943330371	239541.782371292	229983.534663936	0	0	686474.197406392	0	449314.929268011	0	644859.466842013	316521.752033107	639997.166601848	0	239911.565239635	0	0
6	1	7	0	0	0	0	872.777496381643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1	8	3171765.47752809	2797343.55032844	4871839.16093168	981814.773196811	2497827.93950743	0	1075794.66479766	4576456.2071929	9829355.22693109	9649139.70425316	8036750.66670423	5554855.51486233	4720797.36015449	0	2537225.9980681	6033576.3177472	2804771.80410558	7647009.52714466	5650124.666925	0	1759768.30660244	1714154.55205578	9908560.95686314	553217.262235449	6185341.28273391	1290563.57348888	5241369.0091068	0	5220010.67777753	4036232.17548437	6009986.79857286	9231312.71529228	5960496.75993769	8185354.53284065	7744921.01098464	6193490.3375637	5477839.83927555	3069209.71558404	1504771.90871525	4994446.28948408
6	1	9	0	0	0	0	211387.556912278	0	133249.335904177	0	0	0	0	481201.895429051	0	312511.003170535	0	0	651398.071192794	0	0	70257.2921249167	0	0	0	424066.35583105	265033.947118002	0	0	439619.627840541	443475.987364721	0	608769.274073719	0	286991.972728978	0	0	0	0	0	0	0
6	1	10	372448.838937473	662131.907990131	633644.561778254	0	0	536508.774233268	133326.145724819	0	0	0	0	0	0	312418.098554914	379326.758514425	398131.665800355	0	0	0	0	0	0	0	0	264945.168671679	0	0	0	443321.687137295	0	608589.671990407	0	287400.365762341	0	316625.907775613	0	0	239922.068197669	179939.856869132	0
6	2	1	0	0	0	0	0	0	0	749.548226047233	0	0	0	0	0	0	227.466842830394	0	0	0	0	0	0	0	769.722763222677	0	0	0	0	0	0	0	0	0	0	0	0	0	1022.70266289075	0	0	0
6	2	3	0	0	0	0	0	0	0	0	0	0	713.110314365955	0	667.679295490442	0	0	0	0	0	0	0	0	0	850.235752976816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	4	0	0	633373.665111626	0	211171.831222075	0	0	71763.4439675839	60984.6398419399	356901.533293094	0	0	176635.032985418	0	379305.575838272	0	651392.410125269	121506.851154216	0	70039.7170617776	11645.988825083	0	0	424250.14361748	265072.357764418	0	0	0	0	0	0	0	0	644647.563780759	316618.796061332	0	0	0	0	0
6	2	5	0	0	0	0	0	375.051646152717	0	0	0	0	0	0	0	0	0	604.487412175606	0	0	0	716.960264006645	0	0	0	1000.33606637835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	536.315310224476	0	0	0	682.958324895203	0	0	0	0	0	0	0	0	0	230.297903163537	100	0	0	0	0	0	514.303427709143	0	0	0	0	0
6	2	7	0	662437.936900368	0	0	0	0	0	0	0	356924.924145158	0	0	0	0	0	0	651194.799408431	0	0	70144.8084520921	11702.9096185181	0	0	0	264828.394092527	239592.493402873	0	0	0	686356.133366528	608715.511119945	0	287088.761263171	0	316524.052760289	0	0	0	0	0
6	2	8	0	0	0	664587.624793774	0	0	133347.393143788	0	0	356995.160679898	0	481165.406323114	176676.929250575	0	0	0	0	0	28413.0448058416	0	0	0	0	423866.882828488	264990.892522589	0	0	439586.90114313	443437.836680212	0	0	0	0	644632.720911318	0	0	0	0	0	0
6	2	9	3171902.15200322	2797230.85849832	4871968.84645619	981761.870538538	2498010.91996157	1413059.66949802	1075631.56422092	4576606.38844979	9829609.25604481	9649299.32766567	8036685.9705062	5554810.19954572	4721021.38535965	2346931.91845126	2537087.40942558	6033489.4271874	2804891.14977812	0	5650016.0906274	1247080.76063159	1760091.33249521	1714199.58042665	9908498.39015552	553042.362128192	0	1290526.62517575	5241379.11276994	2117899.24659863	5220081.65268229	4036035.9608282	0	9231257.01902986	5960457.5195551	8185093.91904957	7745136.74787914	6193439.8834978	5477647.71778329	3069269.40249105	1504770.93375159	4994402.55252388
6	2	10	0	0	0	0	0	0	509.544889786892	736.856205171143	0	0	0	0	0	0	352.758784999709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151.04922986519	0
6	3	1	0	0	0	664315.922940423	0	0	133293.528641142	71671.2701602552	0	0	404740.014825343	0	176755.52982227	312378.559284015	0	398069.84051312	651435.865472012	0	0	70145.1099312158	0	0	0	424265.408371104	264809.065772763	0	0	0	0	0	0	0	0	644692.535813309	0	640112.780958499	0	239923.759025035	180003.064248829	0
6	3	2	0	0	0	0	0	250.151188098811	0	0	323.997799115468	0	0	0	0	0	220.81584663149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
6	3	4	0	322.608345096034	0	0	903.245688779205	0	0	0	0	0	673.46125559848	0	0	0	205.641048150755	0	0	513.506441416247	0	0	0	0	0	0	0	0	0	156.484732405786	0	0	0	0	0	0	0	236.314644978682	0	0	0	0
6	3	5	372397.80169216	0	633594.86890583	0	0	0	0	0	0	0	404729.490304342	481064.286493799	0	0	379339.499421945	397960.402848182	651504.205857686	0	0	0	11596.8445569679	0	0	0	264967.551008055	0	0	0	0	686328.664712041	608790.834241839	0	287034.587867172	644772.810035845	316433.429583014	640017.140631152	0	0	179943.638639546	544237.044783999
6	3	6	3171842.27438463	2797258.78638626	4871819.93468683	981845.330288622	2498006.83969665	0	1075747.79899425	4576556.03096394	9829368.44365378	9649325.34267886	8036791.27031154	5554878.4985717	0	0	2537303.90054831	6033802.38067074	2804681.72918233	7646752.91264437	5649952.19829107	1246831.27419335	1759824.50095244	1714234.84100895	9908460.47581847	553085.816611763	6185334.33127202	1290481.76096547	5241500.82620113	2118027.07369876	5219931.96871127	4036446.61724084	6010167.43381565	9231242.70916918	0	8185236.41617816	7745103.8469698	6193288.80355926	5477629.8615349	3069090.95516831	1504588.81748951	4994618.87253323
6	3	7	0	0	0	664216.169464247	0	0	0	0	0	0	0	480948.743118314	0	312448.025128447	0	0	0	121287.975703893	28390.3970906906	0	0	0	0	0	264910.947561806	0	229801.795905494	439553.041788968	0	0	608846.562930369	0	287358.881003903	644707.255343794	0	640059.863810505	0	0	179977.98377639	0
6	3	8	372509.394344849	662229.446998369	0	664381.738688935	0	0	0	0	0	356866.745822445	0	0	176660.589647952	0	0	398106.574031755	0	0	0	0	11861.9016965589	644291.443854104	0	424000.149826586	0	239696.831543034	229942.200487892	439546.41925663	0	0	0	0	0	0	316437.090683567	639915.766479832	19309.0204201946	0	179773.607924649	544200.757555204
6	3	9	3171749.25790637	2797250.75758321	4872061.37454158	0	2497841.92789075	1413058.21272149	1075650.00207395	0	9829473.32151855	9649212.2590716	8036646.2862789	5554936.22825795	4721138.46101345	0	0	6033784.46953107	2804896.0438839	7646791.43600813	5649949.4126642	0	1759833.26837345	1713982.97001091	9908500.76398643	553064.016698925	6185181.07729373	1290758.1890335	5241575.03780363	2118057.85453141	0	4036178.91892887	6009946.72240839	9231392.91201191	5960650.50810832	8185216.19079772	0	6193372.68793166	5477465.21624838	3069223.85604921	1504665.49457853	4994455.5666801
6	3	10	372427.813026018	662244.712990351	0	0	0	536510.86618682	0	0	0	0	0	0	0	312277.444899742	379165.837959045	0	651401.308528209	0	0	0	0	0	0	424263.909041348	265098.395306925	239708.776178185	229779.364795011	0	443552.936031955	0	608922.802584249	0	0	644585.546957786	316552.002454535	0	19060.9059776378	240018.256478273	180029.697970272	544040.938610734
6	4	1	0	0	0	0	905.704677698782	0	0	0	0	0	0	220.590878313651	0	0	323.71196081953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	4	2	0	0	0	0	0	0	0	0	0	0	0	481270.545106895	0	312410.361563365	0	0	651330.886517867	0	0	70078.0381864094	11648.970555303	644275.176129537	0	0	264845.571569589	239649.871077292	0	439572.649597695	0	0	0	449367.944045436	0	0	316491.73694078	639938.760749225	19379.0226742886	0	0	0
6	4	3	0	0	0	0	842.106482488682	0	0	0	426.192661900158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.893285320824	0	0	0	0	0
6	4	5	0	0	0	0	0	373.519735692433	0	704.58447696701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639.247942591492	0	0	0	0	0	0	0	0	0	401.007278490187	0	0	0	0
6	4	6	372592.951463615	0	0	664399.981722715	0	0	0	0	0	0	0	481005.310708068	0	312266.713174484	0	0	0	121126.548041362	0	0	11766.3004892423	0	0	0	0	0	0	0	0	0	0	0	0	644670.576634527	316649.081356651	0	0	0	0	0
6	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.308214888974	0	0	0	258.180467894735	0	0
6	4	8	3171649.2802357	2797302.96338054	4871974.53090611	981664.431028395	2497817.14992491	0	1075818.7603335	4576776.71455777	9829467.67016133	9649157.65226818	8036690.01521072	0	0	0	2537042.32169338	6033768.26163269	0	7646621.8328815	5650080.9031231	1246837.01712142	0	1714047.58927543	9908530.33686919	552962.586902074	6185393.96420659	1290418.75223309	5241538.62066987	2118090.61187089	5220282.78635229	4036155.59339172	6009861.41407874	9231394.78132233	5960563.78661055	8184884.476766	0	6193431.16807379	5477536.02802974	3069097.82693134	1504696.44309766	4994461.58673865
