imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
1	3	0	0	0	0.116034	0	0.0937422	0.0232559	0	0	0.0623433	0.0706727	0	0.0308745	0.0545643	0	0	0.113719	0	0	0	0	0.112533	0	0	0.0462984	0	0	0	0.0774305	0	0	0	0	0	0.0552815	0.111796	0	0	0.031454	0	0	0	0.0911222	0	0	0.0771724	0	0	0	0.0513304	0.0582169	0	0	0	0	0	0.0936983	0	0	0.0100882	0.00170323	0.0926917	0.0751906	0	0	0	0.0330547	0.063235	0	0	0.0875763	0	0	0.0927552	0.0455486	0.0920903	0	0.034526	0	0
1	4	0	0	0	0	0	0.260101	0	0	0	0.173194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128508	0	0	0	0	0	0	0	0	0.312631	0	0	0.009232	0.116334	0	0	0	0	0	0.103557	0.0329561	0.0836323	0	0	0	0.0556395	0	0.0749889	0	0.0486708	0	0.0620865	0	0	0	0	0.00183689	0	0	0	0	0	0	0.0685362	0.0691241	0.106984	0	0.0700599	0.0447773	0	0.0493371	0.0997765	0	0	0.0280368	0
5	1	0	0.227653	0	0.228481	0	0	0	0	0	0	0	0	0	0.107371	0	0.136857	0	0	0.00977718	0	0.00400935	0	0	0	0	0	0	0	0	0	0	0	0.0987031	0	0	0	0	0	0	0.187149	0.10337	0	0	0	0	0.148912	0	0	0	0.0990487	0	0	0.049063	0	0.10529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168984	0	0.0797195	0.178965	0	0	0	0.0666478	0	0
1	7	0	0	0	0	0.0429795	0	0.027127	0	0	0	0	0.0978652	0	0	0.0771641	0	0.132513	0	0	0	0	0	0	0	0.053873	0	0	0.0894314	0	0.139628	0.12381	0	0	0	0	0.13023	0	0.0488223	0.0365569	0	0.0814352	0	0	0	0	0.117233	0	0	0	0	0.0884926	0	0.0386677	0	0	0.0870466	0	0.0265476	0	0.0152586	0	0	0	0.0927124	0	0	0	0	0	0	0	0.0982477	0	0.140986	0.0691967	0.139958	0.00421732	0	0	0
1	10	0	0	0	0	0	0	0	0.0142451	0	0	0	0.0953661	0.0350305	0.0619164	0	0	0.129099	0.0240633	0	0	0	0.12773	0	0	0.0525363	0	0.0455477	0.0871353	0.0878539	0	0	0	0	0.127771	0	0	0.00386233	0	0	0.107843	0.0588846	0.104694	0.100166	0	0.033415	0.0848359	0	0.0113417	0	0.0564526	0	0.076044	0	0	0	0	0	0	0	0	0	0.101857	0	0.0670719	0.0418806	0.0378771	0.0363466	0	0	0	0	0	0	0	0.0500343	0.101165	0	0.0379344	0	0
2	3	0	0	0	0.116416	0	0	0.023361	0	0	0	0	0.0842702	0.0309483	0	0.0664308	0	0	0	0	0.0122594	0	0.112876	0	0	0	0.0419874	0	0.0770267	0.0776735	0	0	0.0787453	0.0503171	0	0.0554388	0	0.00336581	0.0420249	0.0315343	0.0953249	0.0601363	0.106932	0	0.107301	0	0	0	0	0	0.0576657	0	0.0776487	0.0285492	0	0	0	0	0	0.00457461	0.0112991	0	0.104008	0	0	0.0427945	0.0386871	0	0.07101	0	0	0	0	0.0463588	0.104062	0.0510946	0	0	0	0	0.0878786
2	5	0.0594702	0.105661	0	0.10602	0	0.0856278	0.0212888	0.0114498	0	0	0	0.0767631	0	0	0	0.0635192	0	0	0	0	0	0	0	0	0	0	0.0366981	0.07015	0	0	0.0971304	0	0.0458122	0.102896	0.0504921	0	0	0.038314	0.0287059	0	0.0441015	0	0.0749705	0.0786277	0	0	0	0.00850448	0	0	0	0.0569221	0.020913	0.0369721	0	0	0.0770596	0	0	0.0082724	0	0	0.061851	0	0.031343	0.0283475	0	0.0520179	0.052476	0.0812039	0.0720028	0	0.0339886	0.0762942	0	0.0757322	0	0.0283995	0	0
4	7	0	0	0.134322	0	0	0.113797	0	0	0.0129386	0	0.0858056	0	0	0	0	0	0.138132	0	0.00599147	0.014851	0.00243556	0.136627	0	0	0.0561693	0	0.0487266	0	0.0939769	0	0	0.095294	0.0609318	0	0	0	0	0	0	0	0.053767	0	0	0	0.0305478	0	0.019257	0	0	0.0515477	0	0	0	0	0	0.0574722	0.0940625	0	0.00405456	0	0.00168771	0.0930166	0.0754958	0	0	0.0345989	0	0.0634596	0	0.0991078	0.0878834	0.0648838	0.0414671	0.0930711	0	0	0	0.0346193	0	0
5	6	0	0	0	0	0.0520066	0	0	0	0.0150407	0.0877076	0	0	0	0.0768035	0	0.0979151	0	0	0	0.0172287	0	0	0	0	0	0	0.056526	0	0	0.168718	0	0	0	0	0.0778644	0.157398	0	0.0589864	0	0.133805	0	0	0.132704	0.139117	0.044265	0	0	0	0	0	0	0	0.0369988	0.0653919	0	0	0	0.0254026	0	0.0146761	0.00242663	0	0	0	0.0555015	0	0	0	0	0	0	0	0.0601513	0.135075	0.0663096	0.134048	0	0.0502479	0.0376853	0
9	5	0	0.117011	0	0	0	0.0948441	0	0.0126768	0	0	0	0	0	0	0	0	0.115106	0	0	0	0.00206389	0	0.0923916	0.0749681	0.0468218	0	0	0	0.0783689	0	0.107587	0.0794022	0.050758	0	0	0	0	0	0.0318031	0.0961974	0.0595357	0.105845	0	0	0.0337937	0.0857374	0.0213147	0	0	0.0570355	0	0	0.0282153	0	0	0	0.104109	0	0.00453344	0	0.00185446	0	0	0.0677758	0	0.0382834	0	0.070245	0.070837	0	0.0972753	0	0	0.103042	0.0505677	0	0	0	0	0
7	6	0.018508	0.0163236	0.0284305	0.00572865	0.0145762	0.00824606	0.00627765	0.0267076	0.0573599	0.0563088	0.0468987	0.0324148	0	0.0136954	0	0.0352098	0.016368	0.0446232	0.0329708	0.00727659	0.0102703	0.0100032	0.057821	0.00322708	0.0360952	0.00753245	0.0305861	0.0123595	0	0.0235525	0.0350723	0.0538689	0.0347827	0.0477654	0.0451972	0.0361413	0.0319652	0.0179104	0.00877951	0.0291454	0.0229763	0	0	0.00711163	0.0180962	0.010236	0.00779267	0.0331522	0	0.0698979	0.0582168	0.0402406	0.0341987	0.0170014	0.0183793	0.0437075	0.0203181	0.0553917	0	0.00903441	0.0127485	0	0.0717772	0.00400611	0.0448065	0.00934877	0	0.0153424	0	0.0292387	0.043537	0.0668706	0.0431771	0.0592938	0.056106	0.0448636	0	0.0222328	0.0108997	0
9	7	0.0511994	0.0910358	0	0	0	0.0737597	0.0183124	0.009853	0	0.0490302	0	0	0.0242687	0.0429399	0	0	0.0895328	0	0.00388894	0	0	0	0	0.0583073	0.0364095	0	0.0315768	0	0.0609379	0.0943327	0	0	0	0.0886036	0.0435059	0	0	0.0329774	0.024749	0.0747788	0	0	0	0	0.0346726	0.088009	0	0.0117803	0	0	0	0.0789458	0	0	0	0	0.106867	0.0198944	0	0	0	0	0	0.0696034	0.0434532	0	0.0376886	0	0.0727337	0	0.099859	0.0737441	0	0.105773	0.0519386	0.105037	0	0	0	0
10	7	0	0	0	0	0	0	0	0	0.0146475	0	0	0.115644	0	0.0750992	0.0911562	0	0	0	0	0	0	0.154897	0	0	0	0.0576179	0.0552187	0	0	0	0.146336	0	0	0	0	0.153887	0.0046455	0	0	0.130851	0	0.134657	0	0	0.0429553	0.109098	0	0	0	0	0.0823213	0	0	0.0635292	0.0771486	0.0809595	0	0	0	0	0.00238536	0	0	0	0.0538805	0.0487076	0	0	0.0901736	0	0	0.0914061	0.0584156	0	0.0643628	0	0	0	0	0
8	10	0.0649578	0.115453	0.110467	0.115865	0	0	0	0.0125113	0	0	0	0	0	0.0544647	0	0.0694226	0	0	0.00492685	0	0	0	0	0	0.0462198	0.0418165	0	0.0766754	0.0772925	0	0	0	0	0	0	0.111627	0.00339741	0	0	0.0949032	0	0	0	0.152342	0	0.122994	0	0.0164437	0	0	0.092831	0	0	0.0715774	0.0869496	0	0	0	0.00645321	0	0.00269324	0	0.119865	0	0	0	0	0	0	0	0	0.103023	0	0.147857	0.0725704	0	0.00440004	0	0	0
