imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
2	1	0	0	0	0	0.22889	0.147046	0	0	0	0	0	0	0.168141	0	0	0	0	0	0.267419	0	0	0	0	0.188504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308334	0	0	0.192719
4	1	0	0	0	0	0	0	0	0	0	0	0	0.0933973	0	0	0	0	0	0.54566	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190394	0	0.170549	0	0	0	0	0	0	0	0	0	0	0	0	0.438351	0	0	0	0	0	0	0	0.0612622	0.333667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16672	0	0	0	0	0	0	0	0
7	1	0	0	0	0	0	0	0.18488	0	0	0	0	0	0	0	0.088913	0	0	0	0	0.258199	0	0.188506	0	0	0	0	0	0	0	0	0	0	0.156879	0	0.122623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.556719	0	0	0
3	2	0.386005	0	0	0	0	0	0.504147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24524	0	0	0	0	0.270039	0	0	0	0.484721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.392914	0	0	0	0	0	0.441719	0	0	0	0	0	0	0	0	0	0	0	0.165367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376024	0	0	0	0	0	0	0	0	0.308594	0	0	0	0	0	0.315382	0	0	0	0	0	0	0
7	2	0	0.0873253	0	0	0.19701	0	0	0.105782	0	0	0.158515	0.0385226	0	0	0	0	0	0	0	0	0	0	0.139628	0	0	0	0	0	0	0	0	0	0.0797901	0	0	0.0229143	0.170513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186081	0	0	0	0	0	0
2	10	0	0	0	0	0	0	0	0	0	0	0.21734	0	0	0	0	0	0	0	0	0	0	0	0.35539	0	0.0471999	0	0	0	0	0	0	0	0	0.0625996	0	0	0.317471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274394	0.265055	0.0875625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249229	0.12376
4	3	0	0	0	0	0	0.169798	0	0	0	0	0.270272	0	0	0	0	0	0	0	0	0	0	0	0.481731	0	0	0	0	0	0	0	0	0.0781992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382796	0	0	0	0	0	0	0	0
8	3	0	0	0	0	0	0.44781	0	0	0	0	0	0	0	0	0.241936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4	5	0.355388	0	0	0	0	0	0	0	0	0	0.562857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0817548	0	0	0	0	0	0	0	0	0	0	0.156428	0	0	0	0	0	0	0	0	0	0.070952	0	0	0	0	0.193658	0	0	0.206248	0.21728	0	0	0	0	0	0	0	0	0	0	0	0.0964289	0	0	0	0.059005
