imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
2	1	0	0	0	0	0	0	0.198884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269387	0.281222	0	0	0	0	0	0	0	0	0	0.027124	0	0	0.223383	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36837	0	0	0	0	0.314369	0	0.317261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	1	0	0.0469036	0	0	0.213106	0.0472472	0	0.139983	0	0	0	0.0786319	0	0	0	0	0	0	0	0	0	0	0.219474	0	0	0.13465	0	0	0	0	0	0	0.0916118	0	0	0.0283919	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	0	0	0	0	0	0	0.19465	0	0.0585035	0	0.173796	0	0	0	0	0	0	0	0.249913	0	0	0	0.323137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379045	0	0	0.195547	0	0	0	0	0	0	0.109452	0	0	0	0	0	0	0
6	2	0	0	0	0	0.472427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0806778	0	0	0.446895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25238	0	0	0	0	0	0	0	0
2	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22884	0	0	0	0	0	0.183952	0	0.15456	0	0	0	0	0	0	0	0	0	0	0	0.107258	0	0	0	0	0	0	0	0	0	0.173598	0	0	0.0802327	0	0.0715592
3	4	0.185575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129415	0	0	0	0	0.506545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436111	0	0	0	0	0	0	0	0	0	0	0	0	0.331231	0	0	0	0	0	0	0.232658
3	5	0	0	0	0	0	0	0.191722	0	0.0548128	0	0	0	0	0	0.0710848	0	0	0	0	0.180767	0	0	0	0.202982	0.0703104	0	0	0	0	0	0	0	0	0	0	0	0.228322	0	0	0	0	0	0	0	0.25844	0	0	0	0	0	0	0	0	0	0.0412483	0	0	0.153261	0	0	0	0	0.24018	0.30687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	7	0	0	0	0	0	0	0	0.233054	0	0	0	0	0	0	0	0.12787	0	0	0	0	0	0	0.371081	0	0	0	0	0.0570096	0	0	0	0	0	0	0.210985	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	9	0	0	0	0	0	0.112198	0.144464	0	0	0	0.157444	0	0	0	0.0541244	0	0	0	0	0.17061	0	0	0	0	0	0	0	0	0.0249818	0	0	0	0	0.0771796	0	0	0.258999	0	0	0	0	0	0	0	0.245058	0.112072	0.232591	0	0	0	0	0	0	0	0.0915011	0	0	0	0	0	0	0	0	0.272043	0	0	0	0	0	0	0	0.0467345	0	0	0	0	0	0	0	0
3	10	0	0	0	0	0	0	0	0	0	0	0	0	0.398415	0	0	0	0	0	0	0	0	0	0.544299	0	0.0572862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179154	0	0	0.444631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376215
4	5	0	0	0	0	0.21124	0	0	0	0.0476554	0	0.152955	0	0	0	0.0746871	0	0	0	0.195273	0	0	0	0	0.217444	0	0	0	0	0	0	0	0	0	0.0245983	0	0	0	0.0761469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158553	0	0	0.0982612	0.28471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458476	0	0	0
4	10	0	0.0929679	0	0	0	0	0	0	0	0	0	0	0.183894	0	0.0347816	0	0	0	0	0	0	0.147277	0.268661	0	0	0	0	0	0	0	0	0	0	0	0	0.053535	0.218883	0	0	0	0	0	0	0	0.375428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23832	0	0	0	0	0
