imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
1	3	0	0	0	0	0	0	0	0	0	0	0.123594	0.146869	0	0	0	0	0	0	0.00867092	0	0	0.196729	0	0	0.0808523	0.0731411	0	0	0	0	0.185818	0	0.0876819	0	0.0966441	0	0	0	0	0	0	0	0	0.125898	0	0	0.0252612	0.0135828	0	0	0.0767045	0	0.0334979	0.0592006	0	0.0754404	0.123457	0	0	0.0132936	0	0	0	0.0804049	0.0501854	0	0	0	0	0	0	0	0	0.122179	0	0.121311	0	0.0454693	0.0341134	0
5	1	0	0	0	0.12174	0	0	0.0243962	0.0131454	0	0.0654	0	0	0	0	0	0	0.119357	0	0	0	0.00214189	0	0.0958168	0	0	0.0439322	0	0.0805074	0	0.125738	0.111571	0	0.0525917	0	0	0	0	0.0439568	0	0.0997046	0	0	0	0	0	0.0874361	0	0	0	0.0581752	0.0659574	0.0784083	0	0	0	0	0	0	0.00461041	0	0	0.105024	0	0	0	0.03906	0.0375034	0.0716359	0	0.111865	0	0	0.046803	0.105118	0.0515894	0.104326	0.00315372	0	0.0293342	0
1	6	0	0	0	0.121409	0	0	0	0	0	0	0.0739722	0	0	0.0570643	0.0692956	0	0	0	0	0	0	0	0	0	0.0483979	0.0437758	0.0420291	0	0	0.125452	0	0.0821115	0	0.117847	0.0578438	0.116958	0	0.0438434	0	0	0	0	0	0	0	0.0755237	0	0	0	0.0502437	0	0.0677366	0	0	0.0534049	0	0.0917103	0	0	0	0.00166197	0.0907179	0.0736158	0.0597176	0	0	0.0323605	0	0.0624378	0.0966157	0.0856909	0	0.0404515	0	0	0.0900897	0.0027139	0	0.0253075	0
1	9	0	0	0	0	0.0488423	0	0.030788	0	0	0	0	0.111184	0	0.0722074	0	0	0.150509	0	0	0.0162333	0	0	0	0.0979829	0.0612376	0	0	0.101577	0.102468	0	0.14066	0	0.0663111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128893	0	0.0641579	0.0727613	0	0	0.0561684	0.0681905	0	0	0.0218309	0	0	0	0	0.0939666	0	0	0	0.0413367	0.0790221	0	0.123389	0.109479	0	0.0516466	0.115929	0.0568771	0	0	0	0.0323561	0
1	10	0.0645639	0.11478	0.109842	0	0	0.0930037	0.0231121	0	0	0	0	0	0	0.0541576	0.0657562	0.0690161	0	0	0	0	0	0	0	0	0.0459282	0	0	0	0.0768497	0	0.105499	0	0.0498208	0	0.054887	0	0	0.0415905	0.0311925	0	0	0	0	0	0	0	0.0220133	0.0118681	0	0.0589179	0.0667572	0.0793691	0.0291751	0	0.062596	0.0657127	0	0	0	0	0	0.106327	0.0862551	0.0699894	0.0437174	0	0.0379451	0	0	0	0	0	0.0473724	0.106384	0	0.105601	0	0	0	0
4	2	0	0	0	0	0	0	0	0	0	0	0	0.106001	0	0.0688089	0	0	0.143457	0	0	0.0154348	0.00256571	0.141903	0	0	0.0583327	0.0527833	0	0.0968166	0	0	0	0.0989741	0	0	0.0697079	0.140948	0.00426826	0	0	0	0	0	0.144102	0	0.0480448	0	0	0.0163273	0.0138749	0.0812005	0	0	0.0401872	0	0.0862978	0	0.148202	0.0276447	0	0.0159351	0.00264964	0	0	0.0965234	0.060308	0	0	0	0	0	0	0	0	0.146667	0.0720356	0	0	0	0	0
7	2	0	0	0	0.162882	0	0.131517	0	0.0176248	0	0	0	0	0	0.0765854	0	0	0.159735	0	0	0	0	0	0.128161	0	0.0649467	0	0.0563452	0	0	0	0	0	0	0.1581	0	0	0	0	0.0441035	0	0	0.159412	0	0	0	0	0	0	0	0.085892	0	0	0	0	0	0	0.156706	0	0	0.0168799	0.00281624	0	0	0	0.0637294	0.0576566	0	0	0	0.165168	0.146484	0	0.0690863	0	0.0761697	0	0	0	0	0
2	8	0	0	0	0.163784	0	0	0.0328628	0	0	0.0879797	0	0.118581	0.0435411	0	0	0	0	0	0.00700225	0	0	0	0	0.10446	0.0653057	0	0	0.108334	0.109283	0	0	0	0	0.158867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165898	0	0.0825886	0	0	0	0.0722827	0	0	0	0	0	0	0.00273783	0.149124	0	0	0	0	0.0532072	0	0.102643	0	0	0.10402	0	0.14927	0.0732796	0.148144	0.00450899	0	0.0416039	0
3	5	0.0496219	0	0.0844263	0	0	0	0	0	0	0	0.05393	0.0641016	0	0	0.0505468	0.0530281	0.0868127	0	0	0	0.00154527	0	0	0	0.0353068	0	0	0	0	0.091453	0.0811211	0	0.0382472	0.0859157	0.0421646	0.085282	0	0	0.0239774	0.0725194	0	0.111842	0	0	0.0356805	0.0906251	0	0	0	0.060274	0	0	0	0	0	0	0.110017	0	0	0	0.00196948	0	0	0.0716183	0	0	0.0388277	0.0742432	0.0748813	0.115906	0	0	0.0484933	0.108894	0.0534694	0	0.00325955	0	0	0
7	3	0	0	0	0.0932888	0	0.0753368	0	0	0	0.0501148	0.0568458	0.0675834	0.0248123	0.043868	0.0532681	0	0	0.0170438	0.00397621	0	0	0.090486	0	0	0	0	0.0322868	0.0617424	0	0	0	0	0	0.0905758	0.044464	0.0898796	0.00273918	0	0.02524	0.0764483	0	0	0	0.135485	0	0	0	0	0	0	0	0.0981026	0	0.0637323	0	0	0	0.02474	0.00579099	0	0	0	0	0	0.0540358	0	0.0468743	0.0896588	0	0	0.124191	0	0.0586147	0.131506	0	0.130558	0	0	0.0367114	0
8	3	0.0493583	0	0	0	0	0	0	0	0	0	0.0536296	0.0637747	0.0234243	0.0413772	0.0502872	0.0527499	0	0	0	0	0	0.085388	0	0	0	0	0.0304544	0.0582703	0.0587455	0.090944	0.0806546	0.0595675	0	0	0.0419	0.0848022	0.0025829	0	0	0.0720894	0.0589439	0.104788	0	0.105128	0	0	0	0	0	0.0564687	0	0	0.0279538	0	0	0.0629942	0	0	0	0	0.00187696	0.101949	0	0.0670915	0	0.0379283	0.0363848	0.0695515	0	0	0	0	0	0	0.0500713	0.101257	0.00305536	0	0.0284464	0.0861114
3	10	0.0526799	0.0936744	0	0	0	0.0758894	0	0	0	0	0	0	0	0.0441716	0.053633	0	0.0921406	0	0	0	0	0	0	0.0600121	0.0374981	0.0339068	0.0325023	0	0.0627405	0	0.0861321	0	0	0.0911766	0.0447762	0	0.00269616	0.0339506	0.0254652	0.0769545	0	0	0	0.181619	0	0.146605	0.0364094	0	0	0	0	0	0	0.0854266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120136	0	0	0.166399	0	0	0	0	0	0	0.065559	0.0491372	0.148709
4	6	0.127405	0	0	0.227186	0	0	0	0	0	0	0	0.164476	0	0.106777	0	0	0	0.0414182	0	0	0.00402339	0	0	0	0	0	0	0	0	0	0	0	0	0.22044	0.108275	0	0	0	0	0	0	0	0	0	0.0585335	0	0.0368972	0	0	0	0	0.133157	0	0.0864288	0	0	0.180265	0	0.00783695	0.0194156	0.00322962	0	0	0	0	0	0.0636183	0	0	0	0	0	0.0794314	0	0.0876313	0.17715	0	0.0664051	0	0
4	10	0	0.0990768	0	0	0	0	0	0	0	0	0	0.0719694	0	0	0.0567368	0	0.0974244	0.0181802	0	0	0.00176596	0	0	0	0.0396175	0	0.034397	0.0657439	0.066339	0.102673	0.0910838	0	0	0.0964739	0	0.0957357	0	0.0358737	0.026909	0	0	0	0	0	0.0299225	0.0759765	0.0188583	0.0101631	0	0	0.0572761	0.0681393	0	0	0.0537102	0.0563777	0.0922361	0	0	0	0	0.0912335	0	0	0	0	0	0	0.0627505	0.0971792	0	0	0	0.0912763	0.0448239	0.0906319	0	0.0339716	0.0254731	0
6	5	0	0	0	0	0.0478123	0	0	0	0	0	0	0.108899	0.0399803	0.0706758	0	0.090087	0	0	0	0.0158383	0.00264317	0	0	0	0.0599395	0.054249	0	0.0994772	0	0	0	0.101717	0	0	0	0.144802	0	0	0.0407412	0.123139	0.0596482	0.106052	0	0	0	0.0859568	0	0.0115162	0	0	0.0648438	0.0770812	0	0	0.0607566	0.0637751	0	0.0194489	0.00453452	0	0.00185931	0	0	0.0679439	0.042444	0.0384006	0.0368074	0	0.0710049	0.109981	0	0	0.0459995	0	0	0	0.00310145	0	0.0288448	0
7	5	0	0.15374	0.1471	0.154268	0	0	0	0	0	0	0	0.11172	0	0	0	0.092463	0	0	0	0	0	0	0.1214	0	0	0	0	0	0	0	0.141352	0	0	0	0.0734874	0	0.00446953	0	0	0	0	0	0	0	0.0410915	0	0	0	0	0	0.0787119	0.0935893	0	0	0	0	0	0	0	0.013642	0.00228234	0	0	0.082496	0.0515375	0	0	0.0854826	0.0862422	0	0.118429	0	0	0.125398	0.0616014	0.124502	0	0	0.0349941	0
8	5	0	0	0	0	0	0	0	0	0	0	0	0	0.0935054	0	0	0	0	0	0	0	0	0	0.186866	0.210354	0	0.101079	0	0	0.0314791	0	0	0	0.107533	0.0173265	0	0	0.168119	0.0187295	0	0.0650089	0	0	0	0	0	0	0	0	0	0	0	0	0.23412	0	0	0.159435	0	0.135985	0	0.296733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173726
7	6	0	0.103548	0	0.103836	0	0	0	0	0	0.0557974	0	0	0	0.048819	0	0	0	0	0	0	0.00182243	0	0	0.0662913	0.0413989	0	0.0359571	0.0687141	0	0	0.0951741	0.0702676	0.044899	0.100787	0.0494949	0	0	0	0.0281148	0.0850786	0	0	0	0	0.0481662	0.122228	0	0.0163849	0	0.0813177	0	0.10964	0.0402773	0.0711472	0	0	0	0	0	0	0	0	0	0	0.0603832	0.054581	0.0523807	0	0	0	0	0	0.0654063	0.146929	0.0720879	0	0.00440257	0.0546689	0	0
