imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
3	1	0.0682915	0	0	0	0	0	0	0	0	0	0.0742016	0.0882002	0	0.057288	0.0695347	0.0730243	0	0.0222801	0.00518259	0	0	0.11814	0	0	0	0.0439442	0	0.0806467	0.0812573	0	0	0	0	0.118204	0	0	0	0	0	0.0998048	0	0.0806149	0.0771392	0.0808807	0.0257131	0.0653226	0	0	0	0	0.0492744	0.0585815	0.021528	0	0	0.0484371	0.0793158	0	0.0034516	0	0	0.0784447	0.0636168	0	0	0	0	0.0535128	0.0539916	0.0835596	0	0.0547093	0	0	0	0	0	0	0.0219065	0
1	4	0	0.141888	0	0	0	0	0	0	0.0130938	0.0764371	0	0.103057	0	0.0669254	0	0.0852493	0	0	0.00608259	0	0	0	0	0	0.0568081	0	0.0492468	0.0941782	0	0	0.130411	0	0	0.138125	0	0	0	0	0.0384971	0	0	0	0	0.128012	0.0407271	0.103409	0	0.0138278	0	0	0	0.0927529	0	0.0601929	0	0	0	0	0.00544094	0.013491	0.00230782	0	0	0	0	0	0	0.0847303	0.0854535	0.132243	0.117337	0	0.0553214	0	0.0610197	0	0.00373389	0	0	0
1	5	0.078584	0	0	0.140252	0.0446272	0.113252	0	0.0151049	0.0128574	0.0753	0	0.101558	0.0373285	0.0659373	0	0	0	0	0	0	0	0	0	0	0.055923	0	0	0.0928238	0	0	0.128492	0	0	0	0	0	0	0	0.0379603	0	0	0.125635	0.120226	0	0	0.101768	0	0	0.0115683	0.067756	0.076777	0	0	0	0	0	0	0.0230478	0	0	0	0	0	0	0.0503072	0.0454456	0	0.083423	0	0.130252	0	0	0.0544903	0	0.0600623	0	0.00367951	0.045561	0	0
6	1	0.0175192	0	0.0269107	0.00542267	0.0137975	0.00780484	0.00594351	0.0252791	0.054293	0.053297	0.0443904	0.030682	0.0260766	0.0129641	0.0140146	0.0333264	0.0154931	0.0422368	0.0312076	0.00688768	0.00972103	0.00946724	0.0547289	0.00305492	0.0341641	0.00712871	0.0289509	0.0116998	0.028833	0.0222952	0.0331969	0.0509881	0.032922	0.0452106	0.042779	0.0342072	0.0302559	0.016952	0.00831067	0.0275869	0.0194911	0.0171918	0.0299415	0.00603387	0.0153503	0.00868245	0.00661039	0.0281248	0.0604072	0.0592993	0.0493884	0.0341365	0	0.0144247	0.015592	0.0370799	0.0172367	0.0469936	0.0347223	0.00766333	0.0108158	0.0105342	0.0608928	0.00339907	0	0.0079312	0.032211	0.0130163	0	0.0248039	0.0369343	0.0567306	0.0366295	0.0503026	0.047598	0.0380598	0.0336632	0.0188611	0.00924632	0
9	1	0	0	0	0.149997	0	0	0.0300736	0	0	0.080553	0	0	0	0	0	0	0	0.0273881	0	0.0158366	0	0.145441	0	0.0957393	0	0.0540654	0	0	0	0.154961	0	0.101434	0	0	0	0.144509	0	0	0	0	0	0	0	0.111952	0	0.0903899	0	0.0120733	0	0.0600966	0	0.0810568	0	0.052629	0.0638898	0	0	0	0.00476715	0	0.00195624	0	0	0	0.0446224	0	0.0387266	0.0740857	0.0746934	0	0.102557	0	0.0483674	0	0	0.107819	0	0	0.0303173	0
1	10	0	0.0849103	0	0.0851791	0	0.0688058	0	0	0	0.045772	0	0	0.0226539	0.0400605	0	0.051038	0.0835161	0	0	0.0089842	0	0	0	0.0543845	0.0339858	0.030727	0	0	0	0	0.0780338	0	0.0368159	0.0826603	0.0405889	0.0820918	0	0	0	0.069792	0.0988161	0.1757	0	0	0.0560957	0	0	0.0190348	0	0	0	0.127624	0.046886	0.0828859	0	0	0	0	0.00754001	0	0	0	0	0	0	0	0	0	0	0	0.161495	0	0	0.171036	0	0	0.00516663	0	0.0477199	0
2	4	0	0	0	0.0899618	0	0.072649	0.0180358	0	0	0	0	0.0651546	0	0.0422863	0.0513548	0.0539013	0.0881946	0	0	0.00946404	0	0	0	0	0.0358647	0.0324688	0.0311299	0.0595124	0	0	0	0.0608682	0.0388716	0.0873195	0	0.0866766	0.00260278	0	0	0.0736833	0	0	0	0.106665	0.0339463	0.0861311	0.0213872	0	0	0	0	0	0	0	0.0609047	0	0.104577	0	0	0	0	0	0.0839337	0	0	0.038502	0	0	0.0711938	0	0.0977376	0.0721778	0	0.103519	0	0	0.00307567	0	0.0288648	0.0873843
7	2	0.0912438	0	0	0	0	0.131329	0	0	0	0	0	0	0.0433216	0	0	0	0	0	0	0	0	0	0	0.103808	0	0	0.0562668	0	0	0	0	0	0	0.157855	0.077493	0.156731	0.00473434	0	0.0440201	0.133197	0.0811669	0	0.138056	0	0	0	0	0.0156133	0.0132793	0	0.0881758	0.104824	0.0385202	0.0680783	0	0	0	0	0.00618096	0	0.00256983	0	0.113912	0	0	0	0.0500824	0.0957805	0	0	0	0	0.0625529	0	0.0689561	0	0	0.0522513	0	0
8	2	0	0	0.120043	0.125901	0	0.101686	0	0.0135813	0	0	0	0.0911649	0	0	0	0	0	0	0	0	0	0.122099	0.0990461	0	0.0501733	0	0.0435569	0.0833171	0	0	0.115331	0	0	0	0	0	0	0	0.0341	0	0	0	0	0.100488	0	0.0810976	0	0.0108556	0	0.0540026	0.0612262	0.0727827	0	0	0.0573673	0	0	0.01839	0	0	0	0.0974525	0	0.0641354	0	0.0362359	0.034768	0.0664886	0	0.103775	0	0	0.04344	0.0974943	0	0	0	0	0	0
5	3	0.0536733	0	0	0.0957249	0	0.0772903	0	0.0103275	0	0.0514117	0	0.0693122	0	0	0	0.0573418	0	0	0	0.0100822	0	0	0.0752815	0	0	0.0345321	0.0331275	0.0633311	0	0.098882	0.0876972	0	0.041371	0	0.0455976	0.0922289	0.00278736	0	0	0	0	0	0	0	0	0	0	0	0.0138985	0	0	0.109524	0.0402205	0.0711066	0.0863086	0	0	0	0.0064513	0.0159492	0.00265158	0	0	0	0	0	0	0.100077	0.10092	0	0.138578	0	0	0.146707	0.0720593	0	0	0.0545776	0.0409708	0
