imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
2	1	0	0	0	0	0.379453	0.147514	0	0	0	0	0	0	0.229705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243328	0	0	0	0	0	0	0	0	0	0	0	0	0.332233	0	0	0	0	0.513302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	0	0	0	0	0	0	0	0	0	0	0.438272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34811	0	0	0.213618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7	0	0	0	0	0.508403	0	0	0	0.126179	0	0	0.0647731	0	0	0	0	0	0.300645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280437	0	0	0	0	0	0	0	0	0	0	0.486056	0	0	0	0	0	0	0	0	0.233507	0	0	0	0	0	0	0
2	4	0	0	0	0	0.162949	0	0	0	0.0709874	0	0	0	0	0	0	0.0865315	0	0.142035	0.157277	0	0	0	0.188235	0.148443	0.0435418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287853	0	0	0	0	0	0	0	0.119739	0	0	0.188962	0	0	0	0	0.346874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565721	0	0
2	6	0	0	0	0	0.346931	0	0	0	0	0	0.307075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533864	0	0	0	0.378262	0	0	0	0	0.0878736	0	0	0	0	0	0	0	0
2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154826	0	0	0.375414	0	0	0	0	0	0	0	0	0	0.853521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146479	0	0	0	0	0	0	0	0
2	10	0	0	0	0	0	0.177817	0	0	0	0	0	0	0.181358	0	0	0	0	0.219892	0.420933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156033	0	0	0	0.145276	0	0	0	0	0	0	0.156049	0	0	0	0	0	0.190934	0	0	0	0	0	0	0	0	0	0.0403405	0	0.0386366	0	0	0.189442	0.0832889
8	3	0	0	0	0	0	0.1376	0	0	0.0400749	0	0	0	0	0	0	0	0	0	0.292044	0.279389	0	0	0	0	0	0	0	0	0	0	0	0	0.135717	0.0299152	0	0	0	0.0852602	0	0	0	0	0	0	0.608255	0	0	0	0	0	0	0	0.325289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0664565	0	0	0	0	0	0	0	0
5	4	0.186719	0	0	0	0.349951	0	0.274906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0805181	0	0	0	0	0.131769	0	0	0	0	0	0	0	0.264105	0	0	0	0	0	0	0.174816	0	0	0	0	0	0	0	0	0	0	0.216064	0	0	0.132729
8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150502	0	0	0.362694	0.107728	0.379077	0	0	0.271854	0	0	0	0.189949	0	0	0	0	0	0	0	0	0.197547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340651
8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32815	0.67185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	9	0	0	0	0	0.537547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0570409	0	0	0	0.0617799	0	0	0.203079	0	0	0.140553	0	0	0	0	0	0	0.906228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0937722	0	0	0	0	0	0	0	0	0	0	0
10	5	0	0	0	0	0.177545	0	0.136552	0	0.0553546	0	0.142868	0	0	0	0	0	0	0	0	0.11942	0	0	0	0	0	0.0861086	0	0	0	0	0	0	0	0.0205827	0.104472	0	0	0	0.157098	0	0	0	0	0	0	0	0	0	0	0	0.769221	0	0	0	0.230779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	0	0	0	0	0	0	0	0	0.0873708	0	0.196582	0	0	0	0	0	0	0	0	0.158428	0	0	0	0	0	0	0	0.0266035	0	0	0	0	0.106329	0	0.166058	0	0.258629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428407	0	0	0	0	0	0	0	0	0	0.153627	0	0	0	0	0	0	0.417966	0	0	0	0	0
8	9	0	0	0	0	0	0	0	0	0	0	0.382119	0	0	0	0	0	0	0.351909	0	0	0	0	0	0	0	0	0	0.184455	0	0	0	0	0	0.0815172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329788	0	0	0	0	0	0	0.287665
9	10	0.213201	0	0	0	0	0	0	0	0	0	0.294474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
