imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
6	1	0.0187957	0.0165764	0.0288724	0.00581784	0.0148048	0.00837489	0.00637425	0.0271226	0.0582535	0.0571851	0	0.03292	0	0	0.0150366	0.0357577	0.0166232	0.0453185	0.0334838	0.00738962	0.0104297	0.0101583	0.0587214	0.00327785	0.0366565	0.00764854	0.0310631	0.0125511	0.0309352	0.0239194	0.0356171	0.0547075	0.0353251	0.0485083	0.0459001	0.0367037	0.0324636	0.0181893	0.00891774	0.0295993	0.0184802	0.016299	0.0283878	0.00572043	0.014555	0.00823377	0.00626868	0.0266659	0.0572739	0.0562231	0.0468272	0.0323669	0.0275069	0.0136757	0.0147834	0	0.0163436	0.0445549	0.0329209	0.00726637	0.0102549	0.00998811	0.0577332	0.00322313	0	0.00751926	0.030541	0.0123403	0.0304155	0.0235185	0.0350195	0.053787	0.0347304	0.0476925	0.0451272	0.0360871	0.0319169	0.0178833	0.00876723	0.0291012
2	3	0	0.0166886	0.0290648	0.00585714	0.0149032	0.00843068	0	0.0273027	0.05864	0.0575646	0.0479439	0.0331392	0.0281637	0.0140019	0.0151362	0.0359948	0.0167326	0.0456193	0.0337051	0.00743885	0.0104983	0.0102259	0.0591115	0.00329855	0.0368992	0.00769951	0.0312695	0.0126354	0.0311415	0.0240785	0	0.0550709	0	0.0488293	0.0462044	0.036949	0.0326785	0.0183101	0.0089769	0.0297957	0.0201533	0.0177743	0.0309562	0.00623865	0.0158726	0.00897907	0.00683635	0	0	0.0613134	0.0510659	0.0352964	0.0299983	0.014915	0.0161221	0.038339	0	0.0485885	0.0359014	0.00792333	0.0111822	0.0108911	0.0629604	0.00351546	0	0.0082015	0.033304	0.0134583	0.0331695	0.0256468	0.0381891	0.0586554	0.037873	0.0520095	0.0492136	0.0393542	0.0348054	0	0.00956126	0.0317355
2	5	0.0202466	0.0178558	0	0.00626788	0.0159458	0.00902053	0.00686665	0.0292143	0	0.0615928	0.0512999	0.0354588	0.030136	0.0149816	0	0.0385142	0.0179039	0.0488118	0.0360668	0.00795976	0	0.0109423	0.0632479	0.00353086	0.0394827	0.00823731	0.0334566	0.01352	0.0333214	0.025764	0.0383639	0.0589259	0.0380489	0	0.0494388	0.0395346	0.0349652	0.0195901	0.00960482	0.0318817	0.017253	0.0152154	0.0265011	0.00534079	0.0135869	0.00768526	0.00585188	0.0248932	0.0534676	0.0524854	0.0437164	0.0302151	0.0256793	0.0127672	0.0138008	0.0328202	0.0152569	0.0415943	0.0307334	0.00678224	0.0095725	0.0093234	0.0538971	0.00300937	0.0336447	0.00701959	0.0285105	0.0115207	0.0283936	0.0219552	0.0326907	0.0502124	0.0324214	0.0445231	0.0421286	0.0336887	0.0297963	0.016695	0.00818406	0.0271672
2	9	0.0220358	0	0.0338482	0.00682139	0.0173548	0	0.00747242	0	0.0682921	0.0670397	0	0.0385941	0.0328	0.0163067	0.0176283	0.0419206	0.0194883	0.0531277	0	0.00866302	0.0122284	0.0119086	0.0688396	0.00384181	0.0429729	0.00896597	0.0364149	0.0147145	0.0362673	0.0280422	0.041756	0.0641344	0.0414099	0	0	0.043029	0.0380577	0.021323	0	0.0347005	0.0197936	0.0174565	0.030402	0.00612743	0.0155874	0.00881782	0.00671356	0.0285591	0.06134	0.0602145	0.0501517	0.0346633	0.0294607	0.0146463	0.0158331	0.0376526	0.0175033	0.0477184	0	0.00778156	0.010983	0.0106972	0.061833	0.00345214	0.0385975	0	0	0.0132178	0	0.0251869	0.037505	0.057606	0.0371959	0.051078	0.0483319	0	0.0341831	0.0191529	0.00939002	0.0311665
2	10	0.0186521	0	0.0286507	0.00577319	0	0.00830975	0.00632615	0.0269138	0.0578053	0.0567451	0.0472624	0.0326669	0.0277621	0	0.0149208	0.0354816	0.0164957	0.0449688	0.0332262	0.0073334	0.01035	0.0100804	0.0582696	0.00325307	0.0363739	0.00758896	0.0308244	0	0.0306984	0	0.0353431	0.0542873	0.0350523	0.0481343	0.0455466	0.0364218	0.0322129	0.0180486	0.00884846	0.0293716	0.0192416	0.0169702	0.0295583	0.00595619	0.0151546	0.00857255	0.00652781	0.0277664	0.0596338	0.0585406	0	0.0337007	0.028642	0.0142408	0.015394	0.0366055	0.0170168	0.0463922	0	0.00756575	0.0106776	0.0103993	0.0601139	0.00335538	0.0375264	0	0.0317987	0.0128493	0.0316695	0	0.0364627	0.0560045	0.0361619	0.049658	0.0469875	0.0375736	0.0332325	0.01862	0.00912816	0.0303015
4	3	0.0186234	0.0164244	0.0286045	0.00576509	0.0146668	0.00829663	0	0.0268709	0.0577113	0.0566554	0.0471878	0.0326153	0.0277187	0.0137801	0.0148974	0.0354263	0.0164703	0.0448974	0.0331727	0	0.010333	0.0100646	0.058176	0.00324725	0.0363159	0.00757817	0	0.0124338	0.0306487	0.0236981	0.0352868	0.0541994	0	0.0480577	0.0454739	0.0363637	0.0321607	0.0180193	0.00883365	0.0293249	0.01859	0.0163956	0.0285546	0.00575476	0.0146418	0.00828248	0.00630502	0.0268244	0.0576111	0.0565536	0.0471031	0.0325572	0.0276707	0.0137567	0.0148699	0.0353628	0.0164391	0.0448174	0.0331138	0.00730919	0.0103147	0.0100467	0.058074	0.0032409	0.0362512	0.00756441	0.0307191	0.0124132	0.0305951	0.0236552	0.0352241	0.0541041	0.034933	0.0479722	0	0.0363003	0	0.0179882	0.00881834	0.0292721
3	6	0.018799	0.0165795	0.0288765	0.00581912	0.0148063	0.00837441	0	0.0271254	0.0582591	0.0571898	0.0476338	0.0329224	0.0279799	0	0.0150381	0.0357603	0	0	0.033487	0	0.0104308	0.0101598	0.0587269	0.0032777	0.0366606	0.00765011	0.0310659	0.0125545	0.0309379	0.0239216	0.0356208	0.0547123	0.0353276	0.0485125	0.0459059	0.0367074	0.0324657	0.0181908	0.00891821	0.0296024	0.0180026	0	0	0.00557311	0.0141802	0.00802169	0.0061065	0.0259778	0.0557954	0.0547713	0.0456178	0.0315313	0.0267988	0.0133215	0.0144015	0.0342475	0.0159216	0.043405	0.0320707	0.00707774	0.00998898	0.0097294	0.056243	0.00314033	0.0351092	0.00732517	0.0297526	0.0120221	0.0296301	0.0229104	0.034114	0.0523985	0.0338328	0.0464605	0.0439622	0.0351548	0.0310933	0.0174212	0.00854031	0.0283492
3	9	0.0190605	0.016811	0.0292793	0.0059005	0.0150133	0.00849171	0.00646577	0.0275031	0.0590715	0.0579885	0	0.033383	0.0283715	0.014104	0.0152483	0.0362602	0.0168568	0	0.0339541	0.00749406	0	0.0103011	0.059547	0.00332375	0.0371713	0.00775596	0.0314991	0.0127275	0.0313704	0.024256	0.036119	0.0554761	0.0358208	0.0491899	0.0465443	0.0372197	0.0329191	0.0184458	0.00904139	0.0300146	0.018219	0.0160688	0.0279846	0.00563917	0.014349	0.00811665	0.00618011	0.0262883	0.0564619	0.0554265	0	0.0319068	0.0271182	0.0134806	0.0145747	0.0346586	0.0161111	0.0439235	0.0324541	0.0071623	0.0101077	0	0.056915	0.00317641	0.0355295	0.00741224	0.0301079	0.012166	0.0299846	0.0231846	0.0345226	0.0530252	0.034239	0.0470171	0.0444882	0.0355746	0.0314643	0.0176295	0.00864245	0.0286895
10	3	0.0187584	0.0165447	0.0288142	0.00580602	0.0147737	0.00835745	0.00636292	0.0270665	0.0581345	0.0570683	0	0.0328538	0.0279213	0.0138818	0.0150057	0.0356856	0.0165896	0.0452258	0.0334158	0	0.010409	0.0101379	0.0586023	0.00327113	0.0365821	0.00763299	0.0309998	0.0125267	0.030872	0.0238711	0.0355456	0.0545961	0.0352528	0.0484085	0.0458068	0.0366301	0	0.0181517	0.00889859	0.0295386	0.0198499	0.0175072	0.0304914	0.00614418	0.0156335	0.00884354	0.00673242	0.0286444	0	0.0603894	0.050298	0.0347647	0.0295473	0.0146887	0.0158809	0.0377617	0	0.0478579	0.0353595	0.00780326	0.0110153	0.0107286	0.0620133	0.00346186	0	0.00807744	0	0.0132557	0.0326699	0.0252603	0.0376147	0.057773	0.0373046	0.0512266	0.0484717	0.0387612	0.0342833	0.0192087	0.00941715	0.0312586
4	6	0.0182233	0.0160727	0.0279918	0.00564045	0.0143527	0.00811957	0.00618136	0.0262948	0.0564768	0.0554392	0	0.0319171	0.0271258	0.0134847	0.0145769	0.0346663	0.0161153	0.0439353	0.0324629	0.00716471	0	0.00984989	0.0569313	0.0031771	0.0355382	0.00741519	0.030116	0.0121696	0.0299923	0.0231895	0.0345328	0.0530378	0.0342476	0.0470284	0.0444999	0.0355849	0.0314719	0.017635	0.00864408	0.0286968	0.0183406	0.0161751	0.028172	0.00567823	0.0144443	0.00817045	0.0062206	0.0264641	0.0568394	0.0557957	0.046472	0.0321208	0	0.0135719	0.0146715	0.0348898	0.0162187	0.0442186	0.0326695	0.00721031	0.0101769	0.00991211	0.0572966	0.00319852	0	0.0074631	0.0303071	0.0122475	0.0301847	0.0233394	0.0347523	0.0533795	0.0344662	0.0473311	0.044785	0.0358126	0.0316744	0.0177477	0.00870182	0.0288798
6	9	0.0188319	0.0166078	0.0289278	0.00582939	0.0148307	0.008391	0.00638745	0.0271742	0.0583634	0	0.0477184	0.0329823	0.0280319	0.013936	0.0150647	0.0358259	0.0166548	0.0454029	0.0335464	0.00740313	0.0104491	0.0101781	0.0588312	0	0.0367257	0.00766221	0.0311214	0.0125745	0	0.0239652	0.0356851	0.0548115	0.0353915	0.0485999	0.0459864	0.0367721	0.0325254	0.0182231	0.00893324	0.0296541	0.0186207	0.0164223	0.0286011	0.00576437	0.0146659	0.00829487	0.00631496	0.0268682	0.0577071	0.0566478	0.0471806	0.0326112	0.0277163	0.0137782	0.014895	0.0354223	0.016467	0.044892	0.0331704	0.00732001	0.0103322	0.0100625	0.0581708	0	0	0	0.0307721	0.012434	0.0306457	0.0236964	0.035284	0.0541936	0.034993	0.0480533	0.0454694	0.0363591	0	0.018018	0.00883344	0.0293218
