imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
2	1	0	0	0	0	0	0	0	0	0.15737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287651	0.0522683	0	0	0.50271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390975	0	0	0	0	0	0	0	0	0	0	0	0	0.609025	0	0	0
1	7	0.266514	0	0	0	0	0	0.508366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22512	0	0	0	0	0	0	0	0	0.379914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.461613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158473
2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117397	0	0	0	0	0	0	0	0	0.434399	0	0	0	0.0797536	0	0	0	0	0	0	0	0	0.36845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0819695	0	0	0	0	0	0	0	0	0	0	0	0.247094	0	0	0	0	0	0.201554	0	0.167325	0	0.302057	0	0	0
5	2	0	0	0	0	0	0	0.392482	0	0	0	0	0	0	0	0.119056	0	0	0	0.488462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.527328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472672
6	2	0	0	0	0	0	0	0	0	0	0	0.328833	0	0	0	0	0	0	0	0	0	0	0	0.671167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329322	0	0	0	0	0	0	0	0.20499	0	0	0.11136	0	0.165538	0	0	0	0	0	0	0.0953299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934611
10	2	0	0	0	0	0	0	0.300639	0	0	0	0	0	0	0	0	0	0	0	0.406481	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169928	0	0	0.122952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.384385	0	0	0	0	0	0	0	0	0	0.615615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	3	0	0	0	0	0	0	0	0.33667	0.090395	0	0.28048	0	0	0	0	0.179951	0	0	0	0	0	0	0	0	0	0	0	0.0409706	0	0	0	0.0715337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180594	0	0	0	0	0	0	0	0	0	0	0	0.417735	0	0	0	0	0	0.401671	0	0	0	0	0	0	0
4	5	0	0	0	0	0.376334	0	0	0	0	0	0	0	0	0	0.132463	0	0	0	0	0	0	0	0.397543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0936604	0.362967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36224	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274793
4	7	0	0.105408	0	0	0	0	0.222347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319734	0	0.203685	0	0.0960905	0	0	0	0	0	0.0527355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262752	0	0	0	0	0	0	0	0	0	0.355767	0	0	0.202164	0	0	0.0954593	0	0	0	0	0.0838574	0	0	0	0	0	0
5	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371004	0	0.25782	0	0	0	0	0	0.214343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683973	0	0	0	0	0	0	0	0.0884356
8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188492	0	0	0	0	0	0	0	0	0	0	0.335785	0	0	0	0	0	0	0	0	0	0	0	0	0.475722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0999273	0	0.290861	0	0.255479	0	0	0	0	0	0.0758934	0	0	0.0762029	0	0	0	0	0	0.0446007	0.126896	0	0	0	0	0.0301403
9	7	0	0	0	0	0.2698	0.0634807	0	0	0	0	0	0	0.177556	0	0	0	0	0	0	0	0	0	0	0	0	0.155793	0	0	0	0	0	0	0	0.0354039	0	0.0599499	0.238016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268293	0	0	0	0	0	0	0.196878	0.534829	0	0	0	0	0	0	0
10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625627	0	0	0.311543	0.145385	0.48051	0	0	0	0.238711	0	0	0.290102	0	0	0.376735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	10	0	0	0	0	0	0	0	0	0	0	0	0.159637	0	0	0	0	0	0	0	0	0	0	0	0.577261	0	0	0	0	0	0	0	0	0.263102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474135	0	0.525865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
