imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
1	2	0	0	0	0	0	0	0.191894	0	0	0	0	0	0	0	0	0.113319	0	0	0	0.148932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266744	0	0.279112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229548	0	0.194176	0	0	0	0	0	0.296707	0	0	0	0	0	0	0	0	0.170888	0	0	0	0	0	0	0.108681
1	4	0	0	0	0	0	0.195553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.381721	0	0	0	0	0	0	0	0	0	0	0	0	0.422727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654725	0
4	2	0	0	0	0	0	0	0.308822	0	0	0	0	0	0	0	0.193319	0.262771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.235088	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	6	0	0	0	0	0	0.107955	0.200512	0.197819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19252	0	0	0	0.301194	0	0	0	0	0	0	0.102394	0	0	0	0	0	0	0.191384	0	0	0.128399	0	0.168861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132011	0	0.137393	0	0	0	0	0.139558
7	2	0.0906786	0	0	0	0	0	0.193252	0	0	0	0	0	0	0	0	0	0	0	0.340368	0	0	0	0	0.277483	0	0	0	0.0327396	0	0	0	0.0327396	0	0.0327396	0	0	0	0	0	0	0	0	0	0	0	0.185701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159217	0	0	0.448141	0	0	0	0	0.206941
7	3	0	0	0	0	0.523901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	8	0.10135	0	0	0	0.187152	0	0	0	0.0452448	0	0	0	0	0	0	0.0879757	0	0	0	0	0	0	0.204829	0.196936	0	0.104803	0	0	0	0	0	0	0	0.023911	0	0.0477988	0	0	0	0	0	0	0	0	0	0	0.325003	0	0	0	0	0	0	0	0.116026	0	0	0	0	0	0	0	0.435396	0	0	0	0	0.123575	0	0	0	0	0	0	0	0	0	0	0	0
4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234349	0.0900593	0	0	0	0	0	0.116152	0	0	0	0	0	0	0	0.321002	0	0	0	0	0	0	0	0	0	0	0	0.125545	0	0	0	0	0.112892
8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156102	0	0	0.181678	0.189331	0.0690955	0	0.129308	0	0	0	0	0	0	0	0.0767982	0	0.197687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277684	0	0	0	0.214851
9	4	0	0	0	0	0	0	0	0	0	0	0	0	0.234111	0	0	0	0	0	0	0.350524	0	0	0	0	0	0.234466	0	0	0	0	0	0	0	0	0.180899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885997	0	0	0	0	0	0	0	0	0	0	0	0	0.114003	0	0	0	0	0	0	0	0
8	5	0	0	0	0	0	0.151734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626398	0.221868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337613	0	0	0	0	0	0	0	0	0	0	0.449509	0	0	0	0	0.0467465	0	0	0	0	0	0	0	0	0	0	0.166132
5	9	0	0	0	0	0	0.143663	0	0.382689	0	0	0	0	0	0	0	0	0	0	0.421997	0	0	0	0	0	0	0	0	0	0.0516519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129772	0.210192	0	0	0	0.179629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120042	0	0	0	0.276449	0.0839159
10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.463511	0	0	0	0	0	0	0	0	0	0.405625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	8	0	0	0	0	0	0	0.219143	0	0.0509336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241783	0	0	0	0.177061	0	0	0	0.279083	0.031997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0931435	0	0	0	0.495662	0	0.239165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0650237	0	0.107005	0	0	0	0
8	9	0	0	0	0	0	0.0499975	0	0.207342	0	0	0	0	0	0	0.0424184	0	0	0	0	0	0	0	0	0.221305	0	0.169243	0	0	0	0	0	0	0.119711	0.0240138	0.0922365	0.0737328	0	0	0	0	0	0	0	0	0	0	0	0	0.174202	0	0	0	0.482176	0	0.0955214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2481	0	0	0	0	0	0	0
10	9	0	0	0	0	0.208103	0.0851127	0	0	0.024397	0	0.168795	0	0.157555	0	0	0	0	0	0	0	0	0	0	0.263507	0	0	0	0	0	0	0	0	0	0	0	0.0925304	0	0	0	0	0	0	0	0	0	0	0.251301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24342	0	0	0	0	0	0	0	0	0.149501	0	0.355778	0	0	0
